Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Martínez Anido;35042;SPA;1933;1933;1933;1990;1;4;514;1;0;5;0;L3441;1933;1938;1999;x
Millán Astray y Terreros;35043;SPA;1933;1933;1990;1990;2;6;784;1;0;5;0;L3442;1933;1960;1999;x
Mola Vidal;35044;SPA;1933;1933;1933;1933;0;8;0;4;0;5;0;L3443;1933;1937;1999;x
Monasterio Ituarte;35045;SPA;1933;1990;1990;1990;3;6;4;0;0;5;0;L3444;1933;1960;1999;x
Moreno Calderón;35046;SPA;1933;1990;1990;1990;3;4;0;0;0;5;0;L3445;1933;1960;1999;x
Moreno Martín;35047;SPA;1933;1933;1990;1990;2;5;0;0;0;5;0;L3446;1933;1938;1999;x
Moscardó Ituarte;35048;SPA;1933;1939;1941;1990;3;6;0;2;0;5;0;L3447;1939;1960;1999;x
Muñoz Grandes;35049;SPA;1937;1940;1943;1946;2;8;12;3;0;5;0;L3448;1937;1960;1999;x
Orgaz Yoldi;35050;SPA;1933;1933;1942;1990;2;5;0;2;0;3;0;L3449;1933;1946;1999;x
Ortiz de Zárate López;35051;SPA;1933;1990;1990;1990;3;4;32;0;0;5;0;L3450;1933;1937;1999;x
Queipo de Llano y Sierra;35052;SPA;1933;1933;1933;1990;1;8;16;2;0;4;0;L3451;1933;1960;1999;x
Redondo Ortega;35053;SPA;1933;1990;1990;1990;3;4;0;0;0;4;0;L3452;1933;1937;1999;x
Ridruejo;35054;SPA;1938;1990;1990;1990;3;3;0;0;0;5;0;L3453;1938;1960;1999;x
Ríos Capapé;35055;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3454;1937;1960;1999;x
Roatta;35056;SPA;1933;1933;1990;1990;2;6;0;2;0;3;0;L3455;1933;1960;1999;x
Sáenz de Buruaga;35057;SPA;1933;1941;1990;1990;3;5;128;1;0;5;0;L3456;1933;1960;1999;x
Saliquet Zumeta;35058;SPA;1933;1933;1938;1990;2;5;0;1;0;5;0;L3457;1933;1943;1999;x
Sancho Dávila;35059;SPA;1938;1990;1990;1990;3;3;0;0;0;4;0;L3458;1938;1960;1999;x
Solchaga Zala;35060;SPA;1937;1941;1990;1990;3;6;0;1;0;4;0;L3459;1937;1960;1999;x
Sanjurjo Sacanell;35061;SPA;1933;1933;1933;1933;0;7;513;2;0;5;0;L3460;1933;1937;1999;x
Tella;35062;SPA;1933;1990;1990;1990;3;7;256;1;0;5;0;L3461;1933;1939;1999;x
Ungría Jimenéz;35063;SPA;1938;1942;1990;1990;3;5;128;1;0;5;0;L3462;1938;1960;1999;x
Valdés Cavanilles;35064;SPA;1933;1933;1933;1990;1;4;514;1;0;5;0;L3463;1933;1938;1999;x
Varela Iglesias;35065;SPA;1933;1938;1943;1990;2;7;4;2;0;4;0;L3464;1933;1960;1999;x
Vigón Suerodíaz;35066;SPA;1933;1940;1990;1990;3;5;4;1;0;5;0;L3465;1933;1960;1999;x
Yagüe Blanco;35068;SPA;1933;1933;1942;1990;2;8;4;3;0;5;0;L3467;1933;1960;1999;x
Agacino Armas;35069;SPA;1933;1939;1990;1990;3;4;2048;1;0;5;1;L3468;1933;1960;1999;x
Barreda Terry;35070;SPA;1933;1990;1990;1990;3;4;1024;0;0;5;1;L3469;1933;1937;1999;x
Carrero Blanco;35071;SPA;1943;1944;1946;1990;2;6;0;2;0;5;1;L3470;1943;1960;1999;x
Cervera Valderrama;35072;SPA;1933;1933;1933;1990;1;5;0;1;0;5;1;L3471;1933;1945;1999;x
de Vierna y Belando;35073;SPA;1937;1943;1990;1990;3;5;0;1;0;5;1;9704;1937;1960;1999;x
de Portago Cabeza de Vaca;35074;SPA;1933;1990;1990;1990;3;4;0;0;0;5;1;L3473;1933;1938;1999;x
Estrada Arnais;35075;SPA;1933;1990;1990;1990;3;4;0;0;0;5;1;L3474;1933;1938;1999;x
Franco Bahamonde;35076;SPA;1933;1939;1990;1990;2;4;0;1;0;5;1;L3475;1933;1960;1999;x
Fontenla Maristany;35077;SPA;1942;1944;1990;1990;2;5;0;1;0;5;1;L3476;1942;1960;1999;x
Moreno Fernández  F.;35078;SPA;1939;1942;1945;1990;2;5;8192;2;0;5;1;L3477;1939;1960;1999;x
Moreno Fernández  S.;35079;SPA;1933;1933;1990;1990;2;4;0;1;0;5;1;L3478;1933;1960;1999;x
Nunez de Olaneta;35080;SPA;1933;1990;1990;1990;3;4;1024;0;0;5;1;L3479;1933;1939;1999;x
Aguirre Vila;35081;SPA;1933;1942;1990;1990;3;5;8192;2;0;5;2;L3480;1933;1960;1999;x
Alfonso Orleans y Borbon;35082;SPA;1933;1990;1990;1990;3;4;0;0;0;3;2;L3481;1933;1937;1999;x
Calderon Gaztelu;35083;SPA;1937;1990;1990;1990;3;5;131072;0;0;5;2;L3482;1937;1960;1999;x
de Haya Gonzalez;35084;SPA;1933;1939;1990;1990;3;4;0;1;0;5;2;L3483;1933;1960;1999;x
Franco Bahamonde;35085;SPA;1933;1990;1990;1990;3;5;0;1;0;5;2;L3484;1933;1938;1999;x
Garcia-Morato Castaño;35086;SPA;1933;1990;1990;1990;3;5;16384;0;0;5;2;L3485;1933;1939;1999;x
Kindelán y Duany;35087;SPA;1913;1933;1937;1942;1;7;32768;3;0;4;2;L3486;1913;1949;1949;x
Muñoz Jímenez-Millas;35088;SPA;1933;1990;1990;1990;3;4;0;0;0;5;2;L3487;1933;1960;1999;x
Rambaud Goma;35089;SPA;1933;1940;1990;1990;3;5;0;1;0;5;2;L3488;1933;1960;1999;x
Salas Larranzábal;35090;SPA;1933;1990;1990;1990;3;5;4096;0;0;5;2;L3489;1933;1960;1999;x
Vigón Suerodíaz;35091;SPA;1933;1937;1990;1990;2;5;0;1;0;5;2;L3490;1933;1960;1999;x
Vives Camino;35092;SPA;1937;1990;1990;1990;3;5;0;1;0;5;2;L3491;1937;1939;1999;x
von Richthofen W.;35094;SPA;1933;1933;1990;1990;2;9;36864;3;0;4;2;L3493;1933;1960;1999;x
Sperrle;35095;SPA;1933;1933;1990;1990;2;9;49152;3;0;4;2;L3494;1933;1960;1999;x
Aguilera;35096;SPA;1908;1911;1916;1990;3;9;0;2;0;5;0;3290;1908;1931;1999;x
Aizpuru;35097;SPA;1914;1917;1922;1990;3;9;0;0;0;5;0;3304;1914;1932;1999;x
Aldave;35098;SPA;1920;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1920;1932;1999;x
Alfau;35099;SPA;1908;1912;1990;1990;3;9;512;1;0;5;0;3280;1908;1932;1999;x
Álvarez de Sotomayor;35100;SPA;1897;1905;1990;1990;3;9;512;0;0;5;0;3283;1897;1912;1999;x
Ardanaz;35101;SPA;1920;1924;1928;1990;3;9;512;1;0;5;0;3302;1920;1932;1999;x
Arizón Sánchez;35102;SPA;1908;1908;1916;1990;3;9;0;1;0;5;0;3968;1908;1932;1999;x
Arlegui;35103;SPA;1919;1990;1990;1990;3;9;0;1;0;5;0;3307;1919;1924;1999;x
Ayala Mendoza;35104;SPA;1908;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1908;1920;1999;x
Aznar, Á.;35105;SPA;1895;1895;1907;1990;3;9;512;1;0;5;0;3225;1908;1927;1999;x
Barrera;35106;SPA;1922;1990;1990;1990;3;9;0;1;0;5;0;3277;1922;1932;1999;x
Berenguer, D.;35107;SPA;1913;1918;1990;1990;3;9;0;3;0;5;0;3246;1913;1932;1999;x
Berenguer, F.;35108;SPA;1921;1925;1990;1990;3;9;0;2;0;5;0;unknownleader;1921;1932;1999;x
Brualla;35109;SPA;1901;1908;1990;1990;3;9;512;1;0;5;0;unknownleader;1908;1914;1999;x
Burguete;35110;SPA;1914;1921;1990;1990;3;9;0;1;0;5;0;3967;1914;1932;1999;x
Carbó;35111;SPA;1908;1913;1920;1990;3;9;0;1;0;5;0;unknownleader;1908;1923;1999;x
Cascajares;35112;SPA;1908;1990;1990;1990;3;9;0;0;0;5;0;unknownleader;1908;1932;1999;x
Cavalcanti de Alburquerque;35113;SPA;1914;1918;1924;1990;3;9;0;2;0;5;0;3298;1908;1932;1999;x
Chelier;35114;SPA;1917;1921;1990;1990;3;9;0;1;0;5;0;unknownleader;1914;1932;1999;x
Dabán;35115;SPA;1922;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1922;1925;1999;x
de Imaz Delicado;35116;SPA;1908;1908;1990;1990;3;9;0;1;0;5;0;unknownleader;1908;1914;1999;x
de Lossada;35117;SPA;1916;1921;1990;1990;3;9;0;1;0;5;0;unknownleader;1916;1932;1999;x
de Luque;35118;SPA;1908;1908;1990;1990;3;9;512;2;0;5;0;3220;1908;1932;1999;x
de Obanos;35119;SPA;1908;1918;1990;1990;3;9;0;1;0;5;0;unknownleader;1908;1932;1999;x
del Real;35120;SPA;1908;1908;1990;1990;3;9;512;0;0;5;0;unknownleader;1907;1920;1999;x
Díaz Ordóñez;35121;SPA;1908;1908;1990;1990;3;9;512;0;0;5;0;3969;1908;1911;1999;x
Díez;35122;SPA;1908;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1908;1909;1999;x
Echagüe, F.;35123;SPA;1919;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1908;1924;1999;x
Echagüe, R.;35124;SPA;1908;1908;1990;1990;3;9;512;2;0;5;0;3259;1908;1917;1999;x
Echaluce;35125;SPA;1908;1908;1990;1990;3;9;0;1;0;5;0;3274;1908;1911;1999;x
Fernández Silvestre;35126;SPA;1917;1918;1990;1990;3;9;0;3;0;5;0;3305;1917;1921;1999;x
Gómez;35127;SPA;1910;1912;1990;1990;3;9;512;0;0;5;0;3291;1910;1918;1999;x
Huertas;35128;SPA;1908;1908;1990;1990;3;9;0;1;0;5;0;unknownleader;1908;1920;1999;x
Ignacio;35129;SPA;1920;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1920;1932;1999;x
Linares;35130;SPA;1900;1900;1990;1990;3;9;512;1;0;5;0;3273;1908;1914;1999;x
López;35131;SPA;1918;1934;1990;1990;3;9;0;0;0;5;0;3276;1918;1932;1999;x
Lorente;35132;SPA;1919;1990;1990;1990;3;9;0;0;0;5;0;unknownleader;1919;1932;1999;x
Lozano;35133;SPA;1918;1922;1990;1990;3;9;0;1;0;5;0;unknownleader;1914;1932;1999;x
Macías;35134;SPA;1908;1908;1908;1990;3;9;512;1;0;5;0;3306;1908;1932;1999;x
Manso;35135;SPA;1920;1927;1990;1990;3;9;0;1;0;5;0;unknownleader;1920;1932;1999;x
Marina;35136;SPA;1908;1908;1909;1990;3;9;512;3;0;5;0;3240;1908;1926;1999;x
Martínez Anido;35137;SPA;1914;1918;1990;1990;3;9;0;3;0;5;0;3973;1914;1932;1999;x
Mayandia;35138;SPA;1922;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1922;1932;1999;x
Mesia;35139;SPA;1920;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1920;1932;1999;x
Milans del Bosch;35140;SPA;1907;1913;1918;1990;3;9;512;0;0;5;0;3294;1907;1932;1999;x
Millán;35141;SPA;1920;1990;1990;1990;3;9;256;2;0;5;0;3300;1920;1932;1999;x
Morales;35142;SPA;1903;1990;1990;1990;3;9;512;1;0;5;0;unknownleader;1903;1917;1999;x
Moscoso;35143;SPA;1920;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1920;1932;1999;x
Muslera;35144;SPA;1922;1928;1990;1990;3;9;0;0;0;5;0;unknownleader;1922;1932;1999;x
Navarro;35145;SPA;1916;1924;1926;1990;3;9;0;1;0;5;0;3282;1916;1932;1999;x
Ochando;35146;SPA;1884;1889;1894;1990;3;9;512;1;0;5;0;3278;1884;1929;1999;x
Olaguer-Feliú;35147;SPA;1910;1915;1990;1990;3;9;0;0;0;5;0;unknownleader;1910;1929;1999;x
Orozco;35148;SPA;1908;1908;1990;1990;3;9;0;0;0;5;0;unknownleader;1908;1921;1999;x
Páez;35149;SPA;1914;1990;1990;1990;3;9;0;0;0;5;0;3279;1908;1932;1999;x
Picasso González;35150;SPA;1915;1921;1925;1990;3;9;0;0;0;5;0;3301;1915;1932;1999;x
Pintos;35151;SPA;1905;1990;1990;1990;3;9;0;1;0;5;0;3293;1905;1909;1999;x
Polavieja;35152;SPA;1908;1908;1908;1990;3;9;512;0;0;5;0;3275;1908;1914;1999;x
Prats;35153;SPA;1908;1908;1990;1990;3;9;0;0;0;5;0;unknownleader;1908;1922;1999;x
Primo de Rivera, F.;35154;SPA;1867;1908;1908;1990;3;9;512;2;0;5;0;3244;1867;1921;1999;x
Primo de Rivera, M.;35155;SPA;1911;1913;1919;1990;3;9;0;3;0;5;0;3260;1911;1930;1999;x
Queipo de Llano;35156;SPA;1923;1990;1990;1990;3;9;0;1;0;5;0;3292;1923;1932;1999;x
Rodríguez Mourelo;35157;SPA;1917;1921;1990;1990;3;9;0;1;0;5;0;unknownleader;1914;1932;1999;x
Rodríguez Pedré;35158;SPA;1922;1927;1990;1990;3;9;0;1;0;5;0;unknownleader;1922;1932;1999;x
Rubín;35159;SPA;1898;1908;1916;1990;3;9;512;0;0;5;0;3271;1908;1923;1999;x
Ruiz del Portal;35160;SPA;1923;1990;1990;1990;3;9;0;1;0;5;0;unknownleader;1923;1932;1999;x
Ruiz Trillo;35161;SPA;1922;1928;1990;1990;3;9;0;0;0;5;0;unknownleader;1922;1932;1999;x
San Martín;35162;SPA;1908;1914;1918;1990;3;9;0;1;0;5;0;unknownleader;1908;1924;1999;x
Sanjurjo;35163;SPA;1918;1921;1925;1990;3;9;0;3;0;5;0;3299;1914;1932;1999;x
Saro;35164;SPA;1922;1925;1990;1990;3;9;0;1;0;5;0;3303;1922;1932;1999;x
Tovar;35165;SPA;1908;1908;1914;1990;3;9;0;2;0;5;0;3972;1908;1932;1999;x
Villalba Riquelme;35166;SPA;1912;1916;1990;1990;3;9;0;1;0;5;0;3247;1912;1932;1999;x
Viñé;35167;SPA;1914;1921;1990;1990;3;9;0;1;0;5;0;unknownleader;1914;1927;1999;x
Vives, J.;35168;SPA;1914;1921;1990;1990;3;9;0;0;0;5;0;unknownleader;1914;1932;1999;x
Weyler;35169;SPA;1908;1908;1908;1908;3;9;512;3;0;5;0;3974;1908;1930;1999;x
Antón, G.;35170;SPA;1912;1917;1920;1990;3;9;512;1;0;5;1;unknownleader;1912;1924;1999;x
Antón, J.;35171;SPA;1912;1916;1920;1990;3;9;0;0;0;5;1;unknownleader;1912;1932;1999;x
Auñón;35172;SPA;1908;1990;1990;1990;3;9;512;1;0;5;1;5800;1908;1924;1999;x
Aznar-Cabañas;35173;SPA;1921;1925;1931;1990;3;9;0;2;0;5;1;3975;1921;1932;1999;x
Biondi;35174;SPA;1917;1922;1927;1990;3;9;0;1;0;5;1;unknownleader;1917;1932;1999;x
Camargo;35175;SPA;1911;1912;1990;1990;3;9;512;0;0;5;1;unknownleader;1911;1924;1999;x
Chacón;35176;SPA;1911;1914;1918;1990;3;9;0;3;0;5;1;3236;1911;1922;1999;x
Cornejo;35177;SPA;1920;1924;1990;1990;3;9;0;1;0;5;1;unknownleader;1920;1932;1999;x
de Flórez;35178;SPA;1915;1990;1990;1990;3;9;0;0;0;5;1;unknownleader;1915;1932;1999;x
Durán;35179;SPA;1914;1920;1990;1990;3;9;0;1;0;5;1;unknownleader;1914;1925;1999;x
Enrique;35180;SPA;1905;1990;1990;1990;3;9;0;0;0;5;1;unknownleader;1905;1932;1999;x
Fernández Gutiérrez de Celis;35181;SPA;1908;1908;1908;1990;3;9;512;0;0;5;1;unknownleader;1908;1921;1999;x
Ferrándiz;35182;SPA;1908;1908;1990;1990;3;9;512;1;0;5;1;3235;1908;1918;1999;x
Guerra;35183;SPA;1920;1990;1990;1990;3;9;0;1;0;5;1;unknownleader;1920;1932;1999;x
Jácome;35184;SPA;1908;1908;1990;1990;3;9;512;0;0;5;1;unknownleader;1908;1924;1999;x
Magaz;35185;SPA;1920;1990;1990;1990;3;9;0;0;0;5;1;unknownleader;1920;1932;1999;x
Matta Montes;35186;SPA;1908;1990;1990;1990;3;9;512;1;0;5;1;unknownleader;1908;1909;1999;x
Miranda;35187;SPA;1913;1916;1919;1990;3;9;0;2;0;5;1;3237;1913;1920;1999;x
Pidal;35188;SPA;1908;1912;1914;1990;3;9;512;1;0;5;1;3241;1908;1920;1999;x
Sostoa;35189;SPA;1908;1908;1908;1990;3;9;512;1;0;5;1;unknownleader;1908;1915;1999;x
Viniegra;35190;SPA;1908;1908;1908;1990;3;9;512;1;0;5;1;unknownleader;1908;1918;1999;x
Yolif;35191;SPA;1914;1920;1990;1990;3;9;0;0;0;5;1;unknownleader;1914;1932;1999;x
Barberán;35192;SPA;1923;1990;1990;1990;3;9;0;0;0;5;2;5787;1923;1932;1999;x
Loriga;35194;SPA;1922;1990;1990;1990;3;9;0;1;0;5;2;3978;1922;1932;1999;x
Vives Camino;35195;SPA;1922;1990;1990;1990;3;9;0;1;0;5;2;5796;1922;1932;1999;x
Commander;340900;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340901;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340902;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340903;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340904;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340905;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340906;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340907;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340908;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340909;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340910;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340911;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340912;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340913;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340914;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340915;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340916;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340917;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340918;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340919;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340920;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340921;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340922;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340923;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340924;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340925;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340926;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340927;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340928;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340929;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340930;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340931;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340932;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340933;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340934;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340935;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340936;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340937;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340938;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340939;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340940;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340941;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340942;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340943;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340944;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340945;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340946;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340947;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340948;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340949;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340950;SPA;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;340951;SPA;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;340952;SPA;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;340953;SPA;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;340954;SPA;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;340955;SPA;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;340956;SPA;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
