Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Commander;66725;UTO;1936;1936;1936;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66726;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66727;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66728;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66729;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66730;UTO;1936;1990;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66731;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66732;UTO;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66733;UTO;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66734;UTO;1936;1936;1936;1936;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66735;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66736;UTO;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66737;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66738;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66739;UTO;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66740;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66741;UTO;1936;1936;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66742;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66743;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66744;UTO;1936;1936;1936;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66745;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66746;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66747;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66748;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66749;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66750;UTO;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66751;UTO;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66752;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66753;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66754;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66755;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66756;UTO;1936;1990;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66757;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66758;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66759;UTO;1936;1936;1936;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66760;UTO;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66761;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66762;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66763;UTO;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66764;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66765;UTO;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66766;UTO;1936;1936;1936;1936;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66767;UTO;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66768;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66769;UTO;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66770;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66771;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66772;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66773;UTO;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66774;UTO;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66775;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66776;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66777;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66778;UTO;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66779;UTO;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66780;UTO;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66781;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66782;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66783;UTO;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66784;UTO;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66785;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66786;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66787;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66788;UTO;1936;1936;1936;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66789;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66790;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66791;UTO;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66792;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66793;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66794;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66795;UTO;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66796;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66797;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66798;UTO;1936;1936;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66799;UTO;1936;1990;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;66800;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66801;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66802;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66803;UTO;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66804;UTO;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66805;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66806;UTO;1936;1936;1936;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;66807;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66808;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66809;UTO;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66810;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66811;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66812;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66813;UTO;1936;1936;1936;1936;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66814;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66815;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66816;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66817;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66818;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66819;UTO;1936;1936;1936;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66820;UTO;1936;1936;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;66821;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66822;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66823;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66824;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66825;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66826;UTO;1936;1936;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66827;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66828;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66829;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66830;UTO;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66831;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66832;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66833;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66834;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66835;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66836;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66837;UTO;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66838;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66839;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66840;UTO;1936;1990;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66841;UTO;1936;1936;1936;1936;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66842;UTO;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66843;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66844;UTO;1936;1990;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;66845;UTO;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66846;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66847;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66848;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66849;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66850;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66851;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66852;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66853;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66854;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66855;UTO;1936;1936;1936;1936;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66856;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66857;UTO;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66858;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66859;UTO;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66860;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66861;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66862;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66863;UTO;1936;1990;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;66864;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66865;UTO;1936;1936;1936;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66866;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66867;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66868;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66869;UTO;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66870;UTO;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66871;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66872;UTO;1936;1936;1936;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66873;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66874;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66875;UTO;1936;1990;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66876;UTO;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66877;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66878;UTO;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66879;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66880;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66881;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66882;UTO;1936;1936;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;66883;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66884;UTO;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66885;UTO;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66886;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66887;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66888;UTO;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66889;UTO;1936;1990;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66890;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66891;UTO;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66892;UTO;1936;1936;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;66893;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66894;UTO;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66895;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66896;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66897;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66898;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66899;UTO;1936;1990;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66900;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66901;UTO;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66902;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66903;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66904;UTO;1936;1936;1936;1936;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66905;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66906;UTO;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66907;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66908;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66909;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66910;UTO;1936;1936;1936;1936;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66911;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66912;UTO;1936;1936;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;66913;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66914;UTO;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66915;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66916;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66917;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66918;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66919;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66920;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66921;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66922;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66923;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66924;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66925;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66926;UTO;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66927;UTO;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;66928;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66929;UTO;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66930;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66931;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66932;UTO;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66933;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66934;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66935;UTO;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66936;UTO;1936;1936;1936;1936;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66937;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66938;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66939;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66940;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66941;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66942;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66943;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66944;UTO;1936;1936;1936;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66945;UTO;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66946;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66947;UTO;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66948;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66949;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66950;UTO;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66951;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66952;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66953;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66954;UTO;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;66955;UTO;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66956;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66957;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66958;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66959;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66960;UTO;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66961;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66962;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66963;UTO;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;66964;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66965;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66966;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66967;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66968;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66969;UTO;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66970;UTO;1936;1936;1936;1936;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66971;UTO;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66972;UTO;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66973;UTO;1936;1936;1936;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;66974;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66975;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66976;UTO;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66977;UTO;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;66978;UTO;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;66979;UTO;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
