Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Ahsan;250113;IND;1945;1990;1990;1990;3;3;1024;0;0;5;1;L505000;1945;1960;1999;x
Alam;250114;IND;1946;1990;1990;1990;3;5;4096;0;0;5;2;L505123;1946;1960;1999;x
Ali Mir;250115;IND;1943;1947;1990;1990;3;4;0;1;0;5;2;L505124;1943;1960;1999;x
Arjan Singh;250117;IND;1946;1990;1990;1990;3;3;65536;0;0;5;2;L505126;1946;1960;1999;x
Darshan Singh;250125;IND;1941;1945;1990;1990;3;4;32768;1;0;5;2;L505135;1941;1960;1999;x
Dewan;250126;IND;1944;1990;1990;1990;3;4;4096;0;0;5;2;L505136;1944;1960;1999;x
Moolgavkar;250137;IND;1947;1990;1990;1990;3;3;0;0;0;5;2;L505148;1947;1960;1999;x
Mukerjee;250138;IND;1945;1990;1990;1990;3;3;0;0;0;5;2;L505062;1945;1960;1999;x
Narendra;250139;IND;1945;1990;1990;1990;3;3;0;0;0;5;2;L505150;1945;1960;1999;x
Rafiqui;250140;IND;1941;1990;1990;1990;3;3;4096;0;0;5;2;L505151;1941;1946;1999;x
Sowrey;250142;IND;1942;1990;1990;1990;3;4;0;1;0;5;2;L1481;1942;1960;1999;x
Ahmad Ali of Malerjotla;250144;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505178;1930;1946;1999;x
Ali Jah of Gwalior;250145;IND;1930;1940;1990;1990;2;6;64;1;0;5;0;L505179;1930;1960;1999;x
Anandrao IV. of Dhar;250146;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505180;1930;1943;1999;x
Badur of Bharatpur;250147;IND;1938;1990;1990;1990;3;3;0;0;0;5;0;L505181;1938;1960;1999;x
Bhupindher Singh of Patiala;250148;IND;1930;1930;1990;1990;2;3;0;1;0;5;0;L505182;1930;1938;1999;x
Brijendra of Bharatpur;250149;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505183;1930;1939;1999;x
Deb Barman of Tripura;250150;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505184;1930;1960;1999;x
Desai of Savantwadi;250151;IND;1930;1990;1990;1990;3;6;513;1;0;5;0;L505185;1930;1960;1999;x
Digvijaysinhji of Nawanagar;250152;IND;1930;1930;1990;1990;2;4;0;1;0;5;0;L505186;1930;1960;1999;x
Fakhr of Jaora;250153;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505187;1930;1960;1999;x
Farzand of Baroda;250154;IND;1930;1990;1990;1990;3;4;1;1;0;5;0;L505188;1930;1960;1999;x
H.E.H. Rustam of Hyderabad;250155;IND;1930;1930;1930;1990;1;3;0;1;0;5;0;L505189;1930;1945;1999;x
Himatsinhji of Idar;250156;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505190;1930;1941;1999;x
Jagatdipredra of Cooch Bihar;250157;IND;1930;1990;1990;1990;3;3;2;0;0;5;0;L505191;1930;1960;1999;x
Jagatjit Singh of Kapurthala;250158;IND;1930;1990;1990;1990;3;4;1;0;0;5;0;L505192;1930;1960;1999;x
Kshatriya of Dewas;250159;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505193;1930;1943;1999;x
Mirza III. of Cutch;250160;IND;1930;1990;1990;1990;3;3;1;0;0;5;0;L505194;1930;1942;1999;x
Mirza IV. of Cutch;250161;IND;1942;1990;1990;1990;3;3;32;0;0;5;0;L505195;1942;1960;1999;x
Mustaid Jang of Rampur;250162;IND;1939;1990;1990;1990;3;4;0;0;0;5;0;L505196;1939;1960;1999;x
Rajaram II of Kolhapur;250163;IND;1930;1990;1990;1990;3;4;16;0;0;5;0;L505197;1930;1940;1999;x
Rama Varma II of Travancore;250164;IND;1930;1990;1990;1990;3;4;4;0;0;5;0;L505198;1930;1960;1999;x
Rishi of Alwar;250165;IND;1945;1990;1990;1990;3;4;8;0;0;5;0;L505199;1945;1960;1999;x
Sawai of Alwar;250166;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505200;1930;1938;1999;x
Shabeg Singh;250167;IND;1942;1944;1947;1990;1;6;5;3;0;5;0;L505201;1942;1960;1999;x
Sidi of Sachin;250168;IND;1930;1990;1990;1990;3;3;16;0;0;5;0;L505202;1930;1960;1999;x
Sikhander of Bhopal;250169;IND;1930;1990;1990;1990;3;4;64;0;0;5;0;L505203;1930;1990;1999;x
Tukorijao III. of Dewas;250170;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505204;1930;1938;1999;x
Umaid of Jodhpur;250171;IND;1930;1930;1990;1990;2;5;64;0;0;5;0;L505205;1930;1947;1999;x
Wodeyar IV. of Mysore;250172;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505206;1930;1940;1999;x
Wodeyar V. of Mysore;250173;IND;1940;1990;1990;1990;3;3;2;0;0;5;0;L505207;1940;1960;1999;x
Yadavindra Singh of Patiala;250174;IND;1938;1943;1990;1990;2;4;0;1;0;5;0;L505208;1938;1960;1999;x
Zubdat of Palanpur;250175;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505209;1930;1960;1999;x
Raol III of Bhavnagar;250176;IND;1930;1990;1990;1990;3;4;8192;0;0;5;1;L505210;1930;1960;1999;x
Hanwanth of Jodhpur;250177;IND;1938;1990;1990;1990;3;4;4096;0;0;5;2;L505211;1938;1960;1999;x
Kishore of Tripura;250178;IND;1942;1990;1990;1990;3;3;0;0;0;5;2;L505212;1942;1960;1999;x
Commander;505900;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505901;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505902;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505903;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505904;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505905;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505906;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505907;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505908;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505909;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505910;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505911;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505912;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505913;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505914;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505915;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505916;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505917;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505918;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505919;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505920;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505921;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505922;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505923;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505924;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505925;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505926;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505927;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505928;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505929;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505930;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505931;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505932;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505933;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505934;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505935;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505936;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505937;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505938;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505939;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505940;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505941;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505942;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505943;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505944;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505945;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505946;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505947;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505948;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505949;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505950;IND;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;505951;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505952;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505953;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505954;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505955;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505956;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505957;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505958;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505959;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505960;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505961;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505962;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505963;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505964;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505965;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505966;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505967;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505968;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505969;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505970;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505971;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505972;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505973;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505974;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505975;IND;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;505976;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505977;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505978;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505979;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505980;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505981;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505982;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505983;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505984;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505985;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505986;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505987;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505988;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505989;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505990;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505991;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505992;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505993;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505994;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505995;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505996;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505997;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505998;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;505999;IND;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
