Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Sheng Shih-tsai;420025;SIK;1930;1930;1930;1930;0;2;16;1;0;5;0;L160024;1930;1960;1999;x
Sun Ching-lin;420026;SIK;1930;1990;1990;1990;3;2;0;0;0;4;0;L160025;1930;1960;1999;x
Tang Chih-chuan;420027;SIK;1930;1990;1990;1990;3;2;256;0;0;4;0;L160026;1930;1941;1999;x
Tsui Ying-chun;420028;SIK;1930;1990;1990;1990;3;2;0;0;0;4;0;L160027;1930;1960;1999;x
Wu Hsi-chih;420029;SIK;1930;1990;1990;1990;3;2;128;0;0;4;0;L160028;1930;1960;1999;x
You Teh-sheng;420030;SIK;1930;1990;1990;1990;3;2;0;0;0;4;0;L160029;1930;1943;1999;x
Yuan Ling-yun;420031;SIK;1930;1938;1942;1990;2;3;0;2;0;4;0;L160030;1930;1960;1999;x
Cherepanov;420032;SIK;1930;1990;1990;1990;3;2;1024;0;0;4;1;L160031;1930;1942;1999;x
Jarosh;420033;SIK;1930;1930;1990;1990;2;2;0;0;0;4;1;L160032;1930;1960;1999;x
Sa Chen-ping;420034;SIK;1930;1930;1930;1990;1;2;0;1;0;4;1;L160033;1930;1960;1999;x
Gritsevets;420035;SIK;1930;1990;1990;1990;3;2;0;0;0;4;2;L160034;1930;1942;1999;x
Orlov;420036;SIK;1930;1930;1990;1990;2;3;0;0;0;3;2;L160035;1930;1960;1999;x
Rahov;420037;SIK;1930;1990;1990;1990;3;2;0;0;0;4;2;L160036;1930;1941;1999;x
Ryshkianov;420038;SIK;1930;1939;1990;1990;3;3;0;1;0;4;2;L160037;1930;1960;1999;x
Sedov;420039;SIK;1939;1990;1990;1990;3;2;0;0;0;4;2;L160038;1939;1945;1999;x
Commander;160900;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160901;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160902;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160903;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160904;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160905;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160906;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160907;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160908;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160909;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160910;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160911;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160912;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160913;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160914;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160915;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160916;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160917;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160918;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160919;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160920;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160921;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160922;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160923;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160924;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160925;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160926;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160927;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160928;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160929;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160930;SIK;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;160951;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160952;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160953;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160954;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160955;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160956;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160957;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160958;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160959;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160960;SIK;9999;9999;9999;9999;1;1;0;0;0;5;1;unknown;1960;9999;9999;x
Commander;160976;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160977;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160978;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160979;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160980;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160981;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160982;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160983;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160984;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
Commander;160985;SIK;9999;9999;9999;9999;1;1;0;0;0;5;2;unknown;1960;9999;9999;x
