Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Commander;31745;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31746;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31747;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31748;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31749;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31750;UTL;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31751;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31752;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31753;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31754;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31755;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31756;UTL;1936;1990;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;31757;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31758;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31759;UTL;1936;1936;1936;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;31760;UTL;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31761;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31762;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31763;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31764;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31765;UTL;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31766;UTL;1936;1936;1936;1936;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;31767;UTL;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31768;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31769;UTL;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31770;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31771;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31772;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31773;UTL;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31774;UTL;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31775;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31776;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31777;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31778;UTL;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31779;UTL;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31780;UTL;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31781;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31782;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31783;UTL;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31784;UTL;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31785;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31786;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31787;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31788;UTL;1936;1936;1936;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;31789;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31790;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31791;UTL;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31792;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31793;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31794;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31795;UTL;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31796;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31797;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31798;UTL;1936;1936;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;31799;UTL;1936;1990;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;31800;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31801;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31802;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31803;UTL;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31804;UTL;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31805;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31806;UTL;1936;1936;1936;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;31807;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31808;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31809;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31810;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31811;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31812;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31813;UTL;1936;1936;1936;1936;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;31814;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31815;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31816;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31817;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31818;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31819;UTL;1936;1936;1936;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31820;UTL;1936;1936;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;31821;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31822;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31823;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31824;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31825;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31826;UTL;1936;1936;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;31827;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31828;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31829;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31830;UTL;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31831;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31832;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31833;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31834;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31835;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31836;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31837;UTL;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31838;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31839;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31840;UTL;1936;1990;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;31841;UTL;1936;1936;1936;1936;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31842;UTL;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31843;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31844;UTL;1936;1990;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;31845;UTL;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31846;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31847;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31848;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31849;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31850;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31851;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31852;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31853;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31854;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31855;UTL;1936;1936;1936;1936;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31856;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31857;UTL;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31858;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31859;UTL;1936;1990;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31860;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31861;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31862;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31863;UTL;1936;1990;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;31864;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31865;UTL;1936;1936;1936;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31866;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31867;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31868;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31869;UTL;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31870;UTL;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31871;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31872;UTL;1936;1936;1936;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;31873;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31874;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31875;UTL;1936;1990;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;31876;UTL;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31877;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31878;UTL;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31879;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31880;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31881;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31882;UTL;1936;1936;1990;1990;3;7;0;2;0;5;2;unknown;1936;1999;x
Commander;31883;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31884;UTL;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31885;UTL;1936;1990;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31886;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31887;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31888;UTL;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31889;UTL;1936;1990;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;31890;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31891;UTL;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31892;UTL;1936;1936;1990;1990;3;7;0;2;0;5;1;unknown;1936;1999;x
Commander;31893;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31894;UTL;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31895;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31896;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31897;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31898;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31899;UTL;1936;1990;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;31900;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31901;UTL;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31902;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31903;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31904;UTL;1936;1936;1936;1936;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31905;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31906;UTL;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31907;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31908;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31909;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31910;UTL;1936;1936;1936;1936;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31911;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31912;UTL;1936;1936;1990;1990;3;7;0;1;0;5;2;unknown;1936;1999;x
Commander;31913;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31914;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31915;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31916;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31917;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31918;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31919;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31920;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31921;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31922;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31923;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31924;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31925;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31926;UTL;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31927;UTL;1936;1936;1990;1990;3;7;0;1;0;5;1;unknown;1936;1999;x
Commander;31928;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31929;UTL;1936;1936;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31930;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31931;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31932;UTL;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31933;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31934;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31935;UTL;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31936;UTL;1936;1936;1936;1936;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31937;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31938;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31939;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31940;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31941;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31942;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31943;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31944;UTL;1936;1936;1936;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31945;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31946;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31947;UTL;1936;1936;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31948;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31949;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31950;UTL;1936;1936;1936;1936;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31951;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31952;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31953;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31954;UTL;1936;1936;1936;1990;3;7;0;0;0;5;1;unknown;1936;1999;x
Commander;31955;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31956;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31957;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31958;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31959;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31960;UTL;1936;1990;1990;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31961;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31962;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31963;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;unknown;1936;1999;x
Commander;31964;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31965;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31966;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31967;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31968;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31969;UTL;1936;1936;1936;1936;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31970;UTL;1936;1936;1936;1936;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31971;UTL;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31972;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31973;UTL;1936;1936;1936;1990;3;7;0;0;0;5;2;unknown;1936;1999;x
Commander;31974;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31975;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31976;UTL;1936;1936;1936;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31977;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
Commander;31978;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;unknown;1936;1999;x
Commander;31979;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;unknown;1936;1999;x
